Filename From Zip,Source URL,Post Date/Time,Username,Followers,Engagement Rate,Like Count,Comment Count,Location,Post Type,Caption,Hashtags,Mentions,Image/Video URL
the_divinityproject-CIhWU4fhKPi.jpg,https://www.instagram.com/p/CIhWU4fhKPi,12/8/2020,the_divinityproject,10,0.7,5,2,,image,Going on a walk through this nature area relieves any stress I have. My dog also loves getting outdoors and being in a natural environment. This relates to the HER process of restorative environments and biophilia #envpsy #envpsyw7,"envpsy, envpsyw7",,https://scontent-qro1-1.cdninstagram.com/v/t51.2885-15/e35/129766722_896732150862415_3147452425226759372_n.jpg?_nc_ht=scontent-qro1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=c6x-H6cibecAX_NwaFY&tp=1&oh=0d68ac6e812a54a28ddd2a439fe75ff4&oe=5FFCCA8E
juliecotton_envpsy-CIhWHHmgdC4.jpg,https://www.instagram.com/p/CIhWHHmgdC4,12/8/2020,juliecotton_envpsy,10,0.4,3,1,"Crystal Lake (Gilmanton, New Hampshire)",image,"This lake at home in New Hampshire is an example of the HER process of nature being restorative. Whenever I’m here, even on overcast and cloudy days, all of my stresses drift away and I feel at peace. #envpsy #envpsyw7","envpsy, envpsyw7",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/129738795_3721778547884495_61018734600032020_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=iVERk2AOEscAX85jLQT&tp=1&oh=9b30ba885c19e262854afbee4b81760a&oe=5FFCF0D5
pujasadventures-CIhVuM1M6GN.jpg,https://www.instagram.com/p/CIhVuM1M6GN,12/8/2020,pujasadventures,96,0.3542,27,7,,image,"week 7~
taking walks in nature always makes me feel less stressed and more productive! this ties into the HER process of restoration that we learned about this week. i can definitely see both attention restoration theory and biophilia theory at work when i go outside to relax
#envpsy #envpsyw7","envpsy, envpsyw7",,https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/130572989_217923179851239_751341576750534044_n.jpg?_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=103&_nc_ohc=_BymeZUHGjUAX976Dhw&tp=1&oh=31816307a82afec4a5f3c50e1116110c&oe=5FFCFE49
gma66_envpsy-CIhU8maH8gS.jpg,https://www.instagram.com/p/CIhU8maH8gS,12/8/2020,gma66_envpsy,3,0.6667,0,2,,image,"For the HER process of restoration, my recent walk through Central Park comes to mind. It’s an oasis in the middle of the bustling city, and despite being surrounded by skyscrapers, I definitely felt relaxed and recharged after the trip. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.ftbs3-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129698868_1129444677500634_8352827518942159070_n.jpg?_nc_ht=instagram.ftbs3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=WyLoYALoat4AX9wqOTR&tp=1&oh=2dd730e06f80b0dda8d3bb6499c31b26&oe=5FFBD5F4
brandongarcia_cornell-CIhSMZ0JPFx.jpg,https://www.instagram.com/p/CIhSMZ0JPFx,12/8/2020,brandongarcia_cornell,12,0.3333,4,0,,image,"This photo shows the preserved scenic quality of this road, NY Route 96. The view from the road shows the rural and natural features of the area that maintain the aesthetics of the area, relating to the HER Process: Aesthetics. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fdav2-1.fna.fbcdn.net/v/t51.2885-15/e35/129765875_384789512798620_3382191403541971822_n.jpg?_nc_ht=instagram.fdav2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=xG3eT1mSPKcAX9kaAi6&tp=1&oh=e11e1bc5a588bd00c55974cc5abf0408&oe=5FFD7C07
dwpsych1500-CIhQGEFHhrC.jpg,https://www.instagram.com/p/CIhQGEFHhrC,12/8/2020,dwpsych1500,10,0.1,1,0,,image,"#envpsy #envpsyw7 this is an example of small group ecology. This is a space that promotes small person to person interaction, as seen by the arrangement of the 3 chairs around a central space","envpsy, envpsyw7",,https://scontent-gig2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/130252687_422123725609207_5899631841933421871_n.jpg?_nc_ht=scontent-gig2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=gMJXc5EF5ZkAX-Y6tli&tp=1&oh=d384beace3f6cb49913bd185ac6a4d9d&oe=5FFD405A
dannnnjin-CIhPx0rhZZK.jpg,https://www.instagram.com/p/CIhPx0rhZZK,12/8/2020,dannnnjin,1,0,0,0,,image,"HER Process: Restoration
I've been very Zoom fatigued recently so going on nature walks after classes have been very freeing of many headaches and stresses. Taking deeps breathes and seeing all of the trees and leaves around me help rejuvenate my mind and soul to take a break sometimes. I am fortunate enough to live near a park so the nature around me really helps me to get out of the virtual world appreciate the smaller things in the world. 
#envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fsdu24-1.fna.fbcdn.net/v/t51.2885-15/e35/129728360_591467121654547_2699423400038299064_n.jpg?_nc_ht=instagram.fsdu24-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=R6jJx3WIQv0AX_X4G_Y&tp=1&oh=c11bbdb133b416b4f27a796846c9d979&oe=5FFC5DE2
wmr_43-CIhPY3DlJgz.jpg,https://www.instagram.com/p/CIhPY3DlJgz,12/8/2020,wmr_43,2,0,0,0,,image,#envpsy #envpsyw7 this is an example of small group ecology.  Where an individual sits at a table indicates the type of relationship they have with the other members of the table.  The circular design to my table makes it good for a casual and friendly environment.,"envpsy, envpsyw7",,https://instagram.fphs1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130574166_110664344217662_3410123392114480993_n.jpg?_nc_ht=instagram.fphs1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=5fVWybL_FvwAX_fJJEK&tp=1&oh=a71a38286cb5d28453e7f5c254c18a85&oe=5FFB2A1F
deaproject2020-CIhK7KzDHyd.jpg,https://www.instagram.com/p/CIhK7KzDHyd,12/8/2020,deaproject2020,2,0,0,0,,image,This is an example of the HER Process of Small Group Ecology because it shows several semi-fixed features (pieces of furniture) that people often interact with. They were arranged in this way for a reason. #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.fmnl25-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129743646_834475113979347_6504426459069099805_n.jpg?_nc_ht=instagram.fmnl25-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=zup6Iz_pQ_4AX8kbH0O&tp=1&oh=f476c1e984c967612e655136d2396685&oe=5FFBA048
charlottegillis_room-CIhI5nmFIOd.jpg,https://www.instagram.com/p/CIhI5nmFIOd,12/8/2020,charlottegillis_room,3,0,0,0,,image,#envpsy #envpsyw7 this is an example of the HER process of small group ecology. This process describes where people sit in relation to one another. This can indicate the relationship they have w one another or the activity they are doing!,"envpsy, envpsyw7",,https://instagram.fbdo9-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129744589_391442505603759_4982994755886834819_n.jpg?_nc_ht=instagram.fbdo9-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=uic6Dv7MypYAX-MXX5B&tp=1&oh=b47aecaa9c783ed4e33876eeb6526ddc&oe=5FFAE723
jiwoobae_dea1500-CIhHDiLghxZ.jpg,https://www.instagram.com/p/CIhHDiLghxZ,12/8/2020,jiwoobae_dea1500,1,0,0,0,,image,"#envpsy #envpsyw7 HER process, example of environmental restoration, in Singapore Botanical Gardens. The Botanic Gardens provided an experience for volunteering students to help the workers plant saplings into clear space to directly restore the empty land.","envpsy, envpsyw7",,https://instagram.fssa8-1.fna.fbcdn.net/v/t51.2885-15/e35/129722680_109592651008447_950822793986936302_n.jpg?_nc_ht=instagram.fssa8-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=k65bMc90OhkAX_LAznE&tp=1&oh=4c3ec1951d47918a7322c62509e33dde&oe=5FFB25FC
psych1500ryk6-CIhFabXjqkh.jpg,https://www.instagram.com/p/CIhFabXjqkh,12/8/2020,psych1500ryk6,5,0.4,0,2,,image,"HER process of aesthetics: this environment could be considered beautiful in many people’s eyes because it has an intermediate level of complexity, and is not completely predictable #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.ftpe10-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129738106_836985503757152_5295379405651607454_n.jpg?_nc_ht=instagram.ftpe10-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=JQLJUNwzKToAX9Kf7S0&tp=1&oh=0e8bd8ab66989bf22ec8c61548a29bda&oe=5FFBE052
emilyp_dea1500-CIhE7U7BC4K.jpg,https://www.instagram.com/p/CIhE7U7BC4K,12/8/2020,emilyp_dea1500,29,0.2759,6,2,,image,her process: small group ecology. where people sit in relation to each other can indicate the relationship they have/what they’re doing. sitting next to each other often suggests collaboration. i’m not sure if this applies to dogs but no one in my family wanted to participate! #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.ffjr1-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129737474_840923893340175_4004114156632775390_n.jpg?_nc_ht=instagram.ffjr1-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=pzAyzQ9E9gIAX9ITt8n&tp=1&oh=e748451b6cff189bb3b257fffa050213&oe=5FFB9E60
emilyp_dea1500-CIhE7U7BC4K.jpg,https://www.instagram.com/p/CIhE7U7BC4K,12/8/2020,emilyp_dea1500,29,0.2759,6,2,,image,her process: small group ecology. where people sit in relation to each other can indicate the relationship they have/what they’re doing. sitting next to each other often suggests collaboration. i’m not sure if this applies to dogs but no one in my family wanted to participate! #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.ffjr1-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130266329_588629785293837_3816940148718102382_n.jpg?_nc_ht=instagram.ffjr1-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=artv-2CFVEUAX83Yhy8&tp=1&oh=a5c3eb5c8f259b77a07b97aacbacba66&oe=5FFD6B81
tonyinreality-CIg-rurHVQM.jpg,https://www.instagram.com/p/CIg-rurHVQM,12/7/2020,tonyinreality,7,0,0,0,,image,"My sink faucet is an example of poor ergonomics! Although people usualy associate turning the faucet left for warmer water, it is actually the opposite. I covered this example further in my ergonomics project. #envpsy #envpsyw7","envpsy, envpsyw7",,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/130511695_1039743559825740_3317123727311973812_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=MLusIbAzfbMAX_0006l&tp=1&oh=a96f0b92b73c0e04335196041ea4635c&oe=5FFC253A
dr.1-CIg-CyTpW12.jpg,https://www.instagram.com/p/CIg-CyTpW12,12/7/2020,dr.1,125,0.192,18,6,,image,#envpsy #envpsyw7 environmental restoration: this bird sanctuary faintly visible among the fleeting colors of sunset has been given the time and aid to restore into a healthy environment for multiple bird species,"envpsy, envpsyw7",,https://instagram.ftpq1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129764999_731981751015289_1632490197203870272_n.jpg?_nc_ht=instagram.ftpq1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=-bbIS5wqEKoAX9WEnwT&tp=1&oh=f22001f48d46485b443232cb5f45b29d&oe=5FFD3639
siddhi_dea-CIg8jn2FQ56.jpg,https://www.instagram.com/p/CIg8jn2FQ56,12/7/2020,siddhi_dea,1,0,0,0,,image,"This relates to the HER process of small group ecology. Because of the close proximity of the seating areas, this is a sociopital space where interaction is encouraged. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fgdl2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129732254_785822758636600_8586214317203548110_n.jpg?_nc_ht=instagram.fgdl2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=7yj0EDqko5kAX_QahNm&tp=1&oh=cec6dc65d3a1dc15e05c67f2a0612b6b&oe=5FFC53A7
alcu2022-CIg6LtLl_BY.jpg,https://www.instagram.com/p/CIg6LtLl_BY,12/7/2020,alcu2022,3,0.3333,1,0,,image,"#envpsy #envpsyw7 This represents the HER process of small group ecology, as sitting in different positions around the table allows for slightly different kinds of interactions. It makes sense that my family’s dining table is designed as a sociopetal space as we like to hold conversations over dinner.","envpsy, envpsyw7",,https://instagram.fjed4-5.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129774919_2837463783196128_524846169866955094_n.jpg?_nc_ht=instagram.fjed4-5.fna.fbcdn.net&_nc_cat=100&_nc_ohc=SvhAVu8wlnkAX9G_1U8&tp=1&oh=da10f71e88c5296b695a8963404fb965&oe=5FFC4350
madhavi.psych1500-CIg3Bfvlmlc.jpg,https://www.instagram.com/p/CIg3Bfvlmlc,12/7/2020,madhavi.psych1500,4,0.25,1,0,,image,"This has to do with small group ecology because we learned in class that typically, a leading or dominant figure sits at the head of the table. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fphs2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130713325_222875115899122_4334233358268734320_n.jpg?_nc_ht=instagram.fphs2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=bodSfOLiY-cAX9Jnfmv&tp=1&oh=743d1fd91648e2b38f52804461e93113&oe=5FFC0ABE
dea.1500-CIg1fXFhnyq.jpg,https://www.instagram.com/p/CIg1fXFhnyq,12/7/2020,dea.1500,2,0.5,0,1,,image,"This week’s post relates to the HER process of restoration, the idea that certain types of environments are therapeutic and restorative. I live on the island and am in walking distance to the ocean, so when I feel that my mind and spirit needs to be rejuvenated I spend time by the sea and it always makes me feel better. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.faep4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129739496_206950727681803_8689373490351396655_n.jpg?_nc_ht=instagram.faep4-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=pNIvDXECar8AX98Xn1H&tp=1&oh=3318e7a4651ed9c709b2922fb4e5787c&oe=5FFDC179
smj_dea-CIg1D0Vna8k.jpg,https://www.instagram.com/p/CIg1D0Vna8k,12/7/2020,smj_dea,4,0.5,0,2,Fine Arts Library,image,An example of HER process - Layout. The placement of these chairs (meant for people to sit on to study in this library) is right next to the space where people are walking around to enter in and out of the library & perhaps socializing. This layout makes it challenging for the people in the chairs to focus. #envpsyw7 #envpsy,"envpsyw7, envpsy",,https://instagram.fpac1-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129775922_478237126487059_212947859820140196_n.jpg?_nc_ht=instagram.fpac1-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=pQsmZJo4p6AAX8R5WrM&tp=1&oh=2eca6c2b0e15c25877c10641dcc17051&oe=5FFC0D2E
lizziekorn-CIgz-57D4ze.jpg,https://www.instagram.com/p/CIgz-57D4ze,12/7/2020,lizziekorn,4,2,3,5,,image,"#envpsy #envpsyw7 This room in my house demonstrates the HER process of restoration as the natural elements, including the bird feeder out the window, draw our involuntary attention and help ease mental fatigue.","envpsy, envpsyw7",,https://instagram.fiev13-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129764976_110147987595017_8403424146495874563_n.jpg?_nc_ht=instagram.fiev13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=rwMNOIfHNZ8AX847u6B&tp=1&oh=e82ebea9b45c5d44fd4fbcf66565d74c&oe=5FFD974A
zalcott.1500-CIgyi1vH7CO.jpg,https://www.instagram.com/p/CIgyi1vH7CO,12/7/2020,zalcott.1500,3,0.3333,1,0,,image,"This is an example of the HER process of restoration/biophilia. Biophilia, or the idea that nature is inherently therapeutic because it is the kind of situation that humans evolved in, is quite evident through my collection of plants. I find that I am more calm when I have lots of plants in my room, and often take a mental break from my work by tending to them or just enjoying how they look. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fcjs4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129761310_778013582794521_230610921103246188_n.jpg?_nc_ht=instagram.fcjs4-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=B2jq1kD_oKAAX-nLWzy&tp=1&oh=e0f698a81531c2f0d3a9134191cd6a05&oe=5FFD2072
belladea1500-CIgxLYxBi80.jpg,https://www.instagram.com/p/CIgxLYxBi80,12/7/2020,belladea1500,1,0,0,0,,image,#envpsy #envpsyw7 This was a picture I took on a walk with my boyfriend the other day just to get out of the house (because I don’t get to do that that much now!) After talking about nature in class it really makes me understand and notice the differences of my feelings before and after my walks- they really are very restorative!,"envpsy, envpsyw7",,https://instagram.fbts4-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129774978_604966940278104_4953133226026513964_n.jpg?_nc_ht=instagram.fbts4-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=DyV9xMKXoxEAX9UsIq3&tp=1&oh=5f480557a70ea0ed2086eb842d2559fc&oe=5FFCDE1F
m_santosa1500-CIgwwP8lbvY.jpg,https://www.instagram.com/p/CIgwwP8lbvY,12/7/2020,m_santosa1500,1,0,0,0,,image,This is an example of restorative environment and biophilia. I often go outside to look at the flowers and observe nature at work. It helps me destress and shift my focus from the screen to something more pleasing. #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.ftuc1-2.fna.fbcdn.net/v/t51.2885-15/e35/130246358_1572975239560625_5527195354519848840_n.jpg?_nc_ht=instagram.ftuc1-2.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Wv1VGuULX3UAX-Lbx0x&tp=1&oh=36850feeedea24d9c88d770b4cb23ceb&oe=5FFABED5
allie_dea1500-CIgwTHhBC0S.jpg,https://www.instagram.com/p/CIgwTHhBC0S,12/7/2020,allie_dea1500,2,0.5,1,0,,image,"In class, many of the examples for the HER process of small group ecology looked at larger tables. The square shaped table in my apartment is much smaller so there are fewer variations in the ways people can sit and interact. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fsyq4-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130218023_1655475001292390_352478168572203175_n.jpg?_nc_ht=instagram.fsyq4-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=RRyDAxjcciEAX-QF0uY&tp=1&oh=c2b3694451c329c2830c39675efd9d53&oe=5FFAE752
allisonparky-CIguHFegA-1.jpg,https://www.instagram.com/p/CIguHFegA-1,12/7/2020,allisonparky,114,0.193,14,8,,image,"Here is an example of good interior environmental cognition. This space is very legible and there is good visual prospect. Since it’s a very open space, you are able to see one point before you get there and it’s very visually accessible whether you’re on the first floor or the second. #envpsyw7 #envpsy","envpsyw7, envpsy",,https://instagram.fjal1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129721632_705165703735466_5592408667904885958_n.jpg?_nc_ht=instagram.fjal1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=IW9biAfcda4AX8ykv0j&tp=1&oh=c2e7a5857fca05db42331523c2181fab&oe=5FFD3129
mattrichman_dea1500-CIgtPbMA3lV.jpg,https://www.instagram.com/p/CIgtPbMA3lV,12/7/2020,mattrichman_dea1500,1,5,1,4,,image,"An example of restoration. Sometimes I like to come here to the slope and just relax, take in the sunset, and destress. It helps me better focus when I return to work at night. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fbog7-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130238381_1082904812147706_4723427875803705686_n.jpg?_nc_ht=instagram.fbog7-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=mVFBSHQublIAX_-WC7J&tp=1&oh=7eab7782147c800dc401d68cd2d580a4&oe=5FFBE620
alvarolopezdea1500-CIgqoCMBW8F.jpg,https://www.instagram.com/p/CIgqoCMBW8F,12/7/2020,alvarolopezdea1500,19,0.5789,6,5,,image,"The seating placement of these two individuals at this table demonstrates an aspect of small group ecology. Where two individuals sit with respect to each other is influenced by what kind of interaction is occurring. Since these two are seated next to each other, they are likely  engaging in a cooperative activity. #envspy #envpsyw7","envspy, envpsyw7",,https://instagram.futp1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130410466_400628237956269_7538341509061278002_n.jpg?_nc_ht=instagram.futp1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=mE1WNJgYnhoAX-sEJTT&tp=1&oh=11b38cfface1feb75d09ebfabe20bd28&oe=5FFDA2CE
catherinecoughlin203-CIgg_8gA8UT.jpg,https://www.instagram.com/p/CIgg_8gA8UT,12/7/2020,catherinecoughlin203,6,0.1667,0,1,,image,so many people find the Ithaca gorges beautiful because of the aesthetic principles they embody- there is a superior view with moving water and a small amount of human impact #envpsyw7 #envpsy,"envpsyw7, envpsy",,https://instagram.fasu11-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/130310031_166035998551387_9054693473370699794_n.jpg?_nc_ht=instagram.fasu11-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=onHNfPRfCxcAX8riloK&tp=1&oh=1fe7f73bc2d2f794b1ea2c137dab5bc0&oe=5FFCAC3E
elizagifford.dea1500-CIggSCxpY4b.jpg,https://www.instagram.com/p/CIggSCxpY4b,12/7/2020,elizagifford.dea1500,1,6,4,2,,image,"HER process: restoration
I recently received this norfolk pine for my birthday and I plan to put it in my dorm room once we return to campus in February. I think having a plant in my room will be calming to look at when I’m stressed out with work and contribute to a more relaxing environment in my room. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fwaw8-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129736219_297372304978824_7395065603392523893_n.jpg?_nc_ht=instagram.fwaw8-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=zsh-u96U5oQAX-8fT0M&tp=1&oh=810c8af77e923036706a1da5913ad113&oe=5FFA8501
carolinerherzog-CIge_d_JHQn.jpg,https://www.instagram.com/p/CIge_d_JHQn,12/7/2020,carolinerherzog,17,0.4706,5,3,,image,"This week in lecture, we’ve been talking about how some environments (particularly natural ones) can draw you in and lead you to involuntarily give your attention to them out of curiosity or fascination. My family experienced this when going to pick out a Christmas tree; we were very focused on looking at all the trees without intentionally putting much effort into paying attention. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fkut1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129595048_753561108608514_2991557495692405914_n.jpg?_nc_ht=instagram.fkut1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=9TT-Oz9feE4AX_JzFu7&tp=1&oh=f2d70a0dcb4ea8e25769da0b65f831a6&oe=5FFCDA02
taddys_room-CIgegmUJyxP.jpg,https://www.instagram.com/p/CIgegmUJyxP,12/7/2020,taddys_room,6,0,0,0,,image,"This is a picture from my ergonomics project. This is an example of anthropometrics. Even though I am taller than the average height for a woman, it is still very difficult for me to adjust the the blind levels. In my project, I suggested creating a curtain design that uses adjustment wants to help those that are too short, older, or disabled, to access the curtain adjustment equally. #envpsyw7 #envpsy","envpsyw7, envpsy",,https://instagram.fkwi2-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129749870_102560441672380_2749940701221595439_n.jpg?_nc_ht=instagram.fkwi2-2.fna.fbcdn.net&_nc_cat=104&_nc_ohc=tST6def_IDYAX_M4Ht-&tp=1&oh=bcfef016773068240a2b82b475362728&oe=5FFBC3B0
coledemeulemeesterdea1500-CIgcmSEBp2r.jpg,https://www.instagram.com/p/CIgcmSEBp2r,12/7/2020,coledemeulemeesterdea1500,5,0.2,0,1,,image,"Small Group Ecology. This room in eHub and the table arrangement exemplifies the HER process of Small Group Ecology with its arrangement of tables in the space. In its current layout, the tables create a sociofugal space where individuals have more personal space and are likely to take their own table. These tables and chairs can easily be moved, however, and sociopetal layouts where people sit around a single table can be easily created. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.fsof1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129728255_689318815291603_477525630792548092_n.jpg?_nc_ht=instagram.fsof1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=Qm6xv8wv-ZIAX-H5Lk_&tp=1&oh=b4d0e72dbaf8fd04617cb7cd331d5f38&oe=5FFD79BA
kjl736-CIgZ2XUhOS2.jpg,https://www.instagram.com/p/CIgZ2XUhOS2,12/7/2020,kjl736,17,0.9412,8,8,,image,"An example of the HER process of Restoration. People's love of succulents and other houseplants demonstrates biophilia, or our love for the biome. Nature is intrinsically relaxing and keeping houseplants is a good way to have a bit of nature indoors, especially in urban settings. #envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.flsc1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/130109260_5584614108230803_402274034707540317_n.jpg?_nc_ht=instagram.flsc1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=YzwSYDDLeREAX-6oeXc&tp=1&oh=f5bb5959667b2e0094915550984e68ab&oe=5FFB71C3
debbiejung1500-CIgW83thJi9.jpg,https://www.instagram.com/p/CIgW83thJi9,12/7/2020,debbiejung1500,16,0.6875,7,4,Libe Slope,image,"HER Process: Restoration
#envpsyw7 #envpsy 
(I just got out of a 2 week quarantine so here is an old picture) Sitting at the top of the slope and being able to see the natural landscape helps clear my mind of stress. It always helps to be in an open green space and look at nature instead of working indoors for too long and feeling stuffy. I wasn’t able to do these sorts of things during my quarantine and there were times that I just wanted to go outside to refresh my mind because being inside could be so stuffy.","envpsyw7, envpsy",,https://instagram.fasu11-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129743647_136087704735251_1447381068499743125_n.jpg?_nc_ht=instagram.fasu11-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=EL0f0a4v2GQAX_7onIU&tp=1&oh=389fbf017805497b4a5c5d4be6378587&oe=5FFC5BF0
montyhammdea-CIgVU37nZcU.jpg,https://www.instagram.com/p/CIgVU37nZcU,12/7/2020,montyhammdea,4,2.5,6,4,,image,"Her process: aesthetic 
Taking a trip to my friends house far from society. This place allows me to relax and decompress the day and my work load. 
#envpsy #envpsyw7","envpsy, envpsyw7",,https://instagram.ffor30-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129747995_695043001399622_8334679837404896437_n.jpg?_nc_ht=instagram.ffor30-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=C2ho_47I9mMAX-PfjDa&tp=1&oh=5d7dc32fd01630c9cd7c485fe5ed0d47&oe=5FFCD25D
dea1500_arianna-CIgTtMaJo79.jpg,https://www.instagram.com/p/CIgTtMaJo79,12/7/2020,dea1500_arianna,3,1,1,2,,image,the HER process presented here is small group ecology. i was interested about the table seating discussed in class and noticed my table that we mostly use is this square one that does not have a “head of a table” and therefore there is no sense of dominance during our meals #envpsy #envpsyw7,"envpsy, envpsyw7",,https://instagram.fqro2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/129717703_3619207214840650_5131592559161586223_n.jpg?_nc_ht=instagram.fqro2-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=rXzygiCwZrMAX9TGHGJ&tp=1&oh=186897379fe4ece26de16778c9ab64e3&oe=5FFB689F
brianasworkspace-CIgTcH_HK-C.jpg,https://www.instagram.com/p/CIgTcH_HK-C,12/7/2020,brianasworkspace,9,0.3333,2,1,,image,My backyard provides a space for involuntary restoration. This peaceful environment filled with trees and greenery provides a therapeutic atmosphere that helps me feel better when stressed with school work. #envpsyw7,envpsyw7,,https://instagram.farn2-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/129791939_694952181210351_7640512127079145710_n.jpg?_nc_ht=instagram.farn2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=pu6a_9FeDWsAX8K0DEk&tp=1&oh=18dfbdc291e7d342fb155dccc366ffc1&oe=5FFC1B3D
